image,description,url,class
_art_t_traut_wolf_broadshe.jpg,"This highly attractive broadsheet is one of Traut's finest prints. It also exhibits how dependent the artist was on the designs of his contemporaries. The broadsheet contains of fifteen woodblocks plus a long German prayer. The Nativity in the centre is copied in reverse from a woodcut by Hans von Kulmbach, with whom Traut had worked in DÃ¼rer's atelier. Traut added a few minor details to the figures and the setting. The hand of God directs the viewer to the eleven Passion scenes at the top of the broadsheet. Traut loosely based his designs upon DÃ¼rer's Small Passion. Below are groups of ecclesiastics and secular figures who comprise the Christian estate.Broadsheets, in which the images are accompanied by text, depict extraordinary happenings, omens, historical events, portraits, and traditional folktales. Nativity and Passion of Christ demonstrates clearly the practical function of broadsheets in a semi-literate society. The illustrations are placed around a German prayer which tells of Christ's birth and the redemption of mankind through his Passion. The Nativity with an Adoration of the Shepherds is represented in the centre, above which a hand is shown indicating various scenes from the Passion of Christ, which would be pointed out as the prayer was recited. Members of the Christian estate are represented on either side: on the left is a group of ecclesiastics behind a figure of the Pope, and on the right a cluster of secular figures are assembled behind the Holy Roman emperor.",https://www.wga.hu/art/t/traut/wolf/broadshe.jpg,nativity
_art_v_vos_m_nativity.jpg,"Three little angels kneel with Mary and Joseph in worship of the newborn Child. The ox and the ass stand behind them. Other angels in the distance announce the birth of Christ to a group of shepherds. The ruin behind Joseph symbolises the defeat of paganism by the coming of the Saviour. The artist has made the symbolism even plainer by including a relief in the classical ruin - a recumbent female nude, possibly Venus, and several playful little naked figures. These represent the pagan world and 'impure', earthly love, as opposed to the divine love in which Christ was conceived.Marten de Vos spent some time in Italy, where he familiarised himself with the new art of the Renaissance. This is apparent in details like the lively poses, the realistic approach to the anatomy and the references to classical antiquity. The divided upper zone, one half containing an architectural setting and the other a deep landscape, was also typical of 16th-century Venetian art.<!-- Suggested listening (streaming mp3, 22 minutes):Thomas Tallis: Mass (Puer natus est) -->",https://www.wga.hu/art/v/vos_m/nativity.jpg,nativity
_art_s_schongau_martin_graphics_3nativit.jpg,"In Schongauer's art may be found a transition between the final - and possibly finest - expression of the Gothic and medieval dream, and the first tentative reaching toward Humanist ideals, soon to come to fruition in the works of Schongauer's admirer, Albrecht DÃ¼rer.Schongauer, like DÃ¼rer and others, received his first training as a goldsmith. A man of many talents, he explored other fields and also became a painter of note. Fortunately, a number of his paintings have survived, and documents indicate that there were many more. His training as a painter is evident in his engravings, where subtle relationships of tone and ""colour"" are suggested by the skillful gradations from black to white.In this engraving, The Nativity, the Gothic storytelling element remains strong. As used in Classical times and throughout the Middle Ages, the tale is told by means of a convention called ""continuous narrative."" Thus, if we look through the pointed arch at the back we see the angel announcing his message to a shepherd. The Nativity takes place, not in a manger, but in the ruins of a vaulted Gothic edifice; this allows the shepherds to move forward to the next stage, and view the scene through an arched aperture.Schongauer anticipates DÃ¼rer's love for such details as the vines overgrowing the ruin, the accurately observed plants growing between the stones in the foreground, and grasses sprouting from crevices. The Virgin, melancholy and ideally beautiful, gazes adoringly at the Child. Joseph holds a lamp to indicate that this scene takes place at night; he has eyes only for Mary. In the upper right-hand corner three angels flutter over the arch, to herald the miracle with their singing.Schongauer's mastery of the art of perspective and of sophisticated composition is evident in this beautiful engraving. There is superb control, too, in his handling of the burin, using crosshatching in the dark areas, and parallel lines, flicks, and broken lines to suggest the textures of soft robes, weathered stones, and human and animal flesh.<!-- Suggested listening (streaming mp3, 9 minutes):Josquin Desprez: In principio erat verbum, motet -->",https://www.wga.hu/art/s/schongau/martin/graphics/3nativit.jpg,nativity
_art_r_robbia_andrea_la_verna_2verna.jpg,"Andrea della Robbia's glazed terracottas at La Verna form an important part of his oeuvre. His work at La Verna began with the Annunciation (c. 1475) and the Nativity (1479) on the altars of the two chapels in the form of aediculae in the Chiesa Maggiore. It continued in the Chapel of the Stigmata with the Crucifixion (c. 1480), and in the church of Santa Maria degli Angeli with the Madonna della Cintola (c. 1486). It was brought to a conclusion with the Ascension (c. 1490) in the Ridolfi Chapel.",https://www.wga.hu/art/r/robbia/andrea/la_verna/2verna.jpg,nativity
_art_d_david_1_triptic1.jpg,"David focuses attention on the mystery of the Incarnation - that is, Christ's birth and sacrifice for the redemption of mankind. Despite the joyful moment depicted, the figures all wear somber expressions, foreshadowing Christ's eventual suffering and death. The sheaf of grain parallel to the manger refers to John 6:41: ""I am the bread which came down from Heaven."" The two donors, who are presented by Sts Jerome and Leonard, have remained unidentified. They could have been called Catherine and Anthony, since they are painted with the attributes of saints with these names.Two forest scenes, originally on the reverse of our wings, were separated from the altarpiece and are now in the Rijksmuseum, Amsterdam, still on panel.",https://www.wga.hu/art/d/david/1/triptic1.jpg,nativity
_art_b_barnaba_fragmen3.jpg,"This panel is a fragment of an altarpiece. The Pentecost (National Gallery, London) and an Ascension (Pinacoteca Capitolina, Rome) could have formed part of the same composite work.",https://www.wga.hu/art/b/barnaba/fragmen3.jpg,nativity
_art_m_master_zunk_sp_zunk_cat_02nativi.jpg,"The picture shows a detail of an altar frontal from Betese (LÃ©rida). The Neo-Byzantine style of the first half of the thirteenth century is evident in the altar frontal Betesa. This example is from Catalonia, since work of this kind is seldom found in Aragon and Castile.",https://www.wga.hu/art/m/master/zunk_sp/zunk_cat/02nativi.jpg,nativity
_art_f_francesc_1paintin_3nativit.jpg,"This small panel, slighly larger than an illumination, is one of the first examples of the subject which Francesco di Giorgio repeatedly confronted.<!-- Suggested listening (streaming mp3, 9 minutes):Josquin Desprez: In principio erat verbum, motet -->",https://www.wga.hu/art/f/francesc/1paintin/3nativit.jpg,nativity
_art_m_master_flemalle_merode_2mero_c.jpg,"This intimate triptych, which dates from about 1425, is traditionally known as the MÃ©rode Altarpiece, after the family that owned it during the nineteenth century. It illustrates the moment when the archangel Gabriel announces to the Virgin Mary that she has been chosen by God to be the mother of Christ. The patrons of the painting gaze upon this miraculous event from one of the side panels, while Joseph, busy at his carpenter's bench, occupies the other wing. Campin's fascination with the natural and domestic world dominates his telling of the sacred story. He meticulously renders even the smallest details in an innovative technique combining translucent oil overlay on water-based opaque pigments. The resulting optical effects enhance Campin's interpretation of the Virgin's private chamber as an affluent fifteenth century interior filled with household appointments and goods similar to those that the patron would have known. Yet Campin was essentially guided in his choice of objects by the symbolic needs of the story. The brass laver, for example, signifies Mary's purity, as does the Madonna lily in the maiolica pitcher. As an object of private devotion, this painting would have been integrated into the furnishings of the owners' private quarters, where its hinged wings could be opened and closed according to the daily cadence of private prayers or following the traditions of the Christian calendar.",https://www.wga.hu/art/m/master/flemalle/merode/2mero_c.jpg,nativity
_art_p_perugino_christ_agostino.jpg,"This panel formed the central part of a large polyptych, which was dismembered and then partly lost. The altarpiece was executed for the church Sant'Agostino in Perugia.",https://www.wga.hu/art/p/perugino/christ/agostino.jpg,nativity
_art_m_master_castello_castell2.jpg,"The three panels depicting Sts Justus and Clement Praying for Deliverance from the Vandals (in Philadelphia), the Nativity (in London) and Sts Justus and Clement Multiplying the Grain of Volterra (in Philadelphia) come from an altarpiece once in the small parish church of Santi Giusto e Clemente in Faltugnano in the hills north of Prato, and now in the Museo dell'Opera del Duomo, Prato. They formed the predella of the altarpiece.",https://www.wga.hu/art/m/master/castello/castell2.jpg,nativity
_art_g_giovanni_frances_nativit1.jpg,The left side of the panel represents the Nativity.,https://www.wga.hu/art/g/giovanni/frances/nativit1.jpg,nativity
_art_m_master_flemalle_nativity_nativi_.jpg,"The Nativity is the most famous work of the Master (Robert Campin). It is unusual in that it juxtaposes on a single panel three distinct episodes from the life of Christ: the Nativity proper, the legend of the midwives, and the adoration of the shepherds.The child and his parents are shown on the threshold of a rather ramshackle wooden stable. The thatched roof has a hole in it and the walls are dilapidated, revealing the ox and the ass, who, untypically for such a composition, have turned their backs on the newborn infant, rather than drawing near to warm him with their breath. The Virgin is kneeling, her hands held out in a gesture of adoration and her eyes lowered. At her feet, the Christ Child lies on the bare earth, radiant with light.Joseph, who had been a figure of mockery throughout the Middle Ages and even as recently as Broederlam, is here presented as a venerable old man. He holds a candle in one hand, and with the other shelters its flame from the wind. In the foreground, on the right of the composition, are the two midwives who, according to an apocryphal Gospel, were summoned by Joseph in a moment of anxiety. Behind this first group, the upper part of a stable door has swung wide open to reveal the three shepherds, seemingly prevented from approaching any closer by awe and respect.Hovering above the scene are four angels. As if exempted from the laws of gravity, they sweep past borne on the wind. They are holding phylacteries, on one of which is written a message. It is addressed to one of the midwives, whose right hand is paralysed: ""Tangue puerum et sanabaris"" (""touch the child and you shall be healed""). As in the art of the Van Eyck brothers, Campin's painting is minutely detailed in its realism. Light is an important stylistic and symbolic element: the candle which St Joseph holds alight even though it is day reminds the viewer that Jesus was born during the night, and that darkness gave way suddenly to light, as the laws of nature were overturned.The most striking element in this Nativity, however, is certainly the extended landscape that spreads out behind the stable. Beyond the two midwives, a rutted track running beside a stream leads the eye deep into the picture space. The track is bordered by pollarded willows and tall trees with fine branches. A path joins the track and leads across a meadow surrounded by a wicker fence. A man and a woman are walking along the path; they are wearing capes and are accompanied by a peasant woman carrying a basket of eggs on her head. Further on is a large farmhouse, its yard surrounded by high walls, and beyond this again lies a village with its houses, a lake nestling between hills and a small farm with vineyards perched on a slope. To the left of these stands a town with many splendid buildings, above which a small castle sits perched on a rocky outcrop. It is winter, but the sun is still visible between two mountain peaks, its ray spreading out from the golden disk in a symbol of renewal and redemption.<!-- Suggested listening (streaming mp3, 11 minutes):Georges de la Hele: Missa ""Nigra sum"" -->",https://www.wga.hu/art/m/master/flemalle/nativity/nativi_.jpg,nativity
_art_c_christus_1a_nativit.jpg,"The painter, a follower of Jan van Eyck, here illustrates the Biblical theme in terms of contemporary life in his native city of Bruges. Joseph, for example, is shown as a Flemish peasant who, realizing he is on holy ground, has removed his wooden clogs. Under the influence of Rogier van der Weyden, Christus has framed the scene with a sculptured archway, typical of late Gothic churches in Flanders. These simulated sculpture groups, depicting the stories in Genesis of man and his sin, illustrate the historical reason for the subject of the painting, the coming of Christ as the Redeemer.<!-- Suggested listening (streaming mp3, 22 minutes):Thomas Tallis: Mass (Puer natus est) -->",https://www.wga.hu/art/c/christus/1a/nativit.jpg,nativity
_art_g_giotto_padova_5angels_angel03.jpg,The picture shows an angel in the scene Nativity.,https://www.wga.hu/art/g/giotto/padova/5angels/angel03.jpg,nativity
_art_b_bicci_neri_nativit.jpg,"The format of this panel suggests that it was an element of a predella. however, neither the other parts of the predella nor the altarpiece to which it belonged had been identified.In the centre of the panel a Nativity scene is depicted. There are two other scenes on the panel: an Annunciation to the Shepherds at the left side, and a large open landscape at the right.",https://www.wga.hu/art/b/bicci/neri/nativit.jpg,nativity
_art_a_anguier_michel_nativit.jpg,"This group, now in the St Roch, was originally executed for the high altar in the Val-de-Grâce, Paris. The mood which this Baroque group expresses is not the ecstasy of the Roman Baroque but a sort of pathos which is purely French and, like Le Sueur's religious sentiment, seems to prepare the way for the eighteenth century.",https://www.wga.hu/art/a/anguier/michel/nativit.jpg,nativity
_art_d_daddi_nativity.jpg,"This charming but somewhat damaged panel (the lower half of the landscape is abraded and largely reconstructed) is now attributed to an anonymous painter familiar with the work of Bernardo Daddi, referred to as the Maestro Daddesco, rather than Daddi himself.",https://www.wga.hu/art/d/daddi/nativity.jpg,nativity
_art_c_christus_1_annuncib.jpg,"The two panels by Christus, the Annunciation and the Nativity were quite badly worn, but painstakingly restored. Both of them are signed and dated (1452) and were probably painted as part of a triptych or polyptych. They reveal Christus as a precise designer of space and moulder of volumes. The figures in the Annunciation resemble statues arranged in a geometrically constructed show-case. It is the first painting in the Netherlands with a correct central perspective.<!-- Suggested listening (streaming mp3, 6 minutes):Josquin Desprez: Benedicta es coelorum Regina, motet -->",https://www.wga.hu/art/c/christus/1/annuncib.jpg,nativity
_art_g_giotto_padova_3christ_chris010.jpg,"Mary turns on her side on the bed in order to receive the new-born baby from the arms of a midwife — a natural and spontaneous gesture, which is captured by the way mother and child look at one another.",https://www.wga.hu/art/g/giotto/padova/3christ/chris010.jpg,nativity
_art_a_agabiti_natavit1.jpg,"This paiting is the last dated work of the artist, it is an important document of his late period. It is a provincial work with several pictorial episodes such as the columns and roof of the barn, the barrel on the branch, etc.",https://www.wga.hu/art/a/agabiti/natavit1.jpg,nativity
_art_g_grunewal_2isenhei_2view_2view1c8.jpg,"Isenheim Altarpiece, second view: detail of the central panel (God in the Heaven).",https://www.wga.hu/art/g/grunewal/2isenhei/2view/2view1c8.jpg,nativity
_art_m_master_zunk_fl_15_paint_1_01nativi.jpg,"This small panel originally belonged to a polyptych which was probably conceived as a portable altarpiece or devotional painting, as it could be folded up to a size that would fit readily into a small box or leather pouch. Other panels from the polyptych representing St Christopher and the Resurrection are also in the same museum. The iconography of St Joseph in the Nativity panel is unusual. What we find here is the story of 'Joseph's stockings'. Jesus' father sits at the bottom of the panel, cutting up one of his leggings. Certain Middle Dutch and German Christmas carols tell that the Christ Child was swaddled in cloth cut from this undergarment. Aachen Cathedral once owned a relic said to be 'Joseph's Stockings', which were the subject of intense veneration in around 1400. It is likely, therefore, therefore, that this little panel was produced in the Aachen area (or at least the region between the Meuse and Rhine), probably some time around 1400.",https://www.wga.hu/art/m/master/zunk_fl/15_paint/1/01nativi.jpg,nativity
_art_m_master_zunk_fl_16_paint_1_06nativi.jpg,This little work is a copy of Memling's Nativity in Cologne (Museum fÃ¼r Angewandte Kunst) turned into a tondo. Both the composition and the colour scheme correspond. Joseph is wearing a red cape and Mary a dark blue one (which has now almost turned black) with a white garment underneath. This suggests that the prototype was still to be seen in or around Bruges. A few smaller details have been altered: the donkey is turning towards its manger on the right and the Virgin has a round aureole and a dark border to the neckline of her garment. Both these last details point to the early sixteenth century.,https://www.wga.hu/art/m/master/zunk_fl/16_paint/1/06nativi.jpg,nativity
_art_d_david_1_nativit1.jpg,"The figure of the Madonna can be traced back to a type of Rogier van der Weyden (Altarpiece Bladelin, 1452-55).",https://www.wga.hu/art/d/david/1/nativit1.jpg,nativity
_art_c_christus_1_lastjud.jpg,"The panel was a wing of a triptych. Another wing, The Last Judgment, is also in the Berlin museum.",https://www.wga.hu/art/c/christus/1/lastjud.jpg,nativity
_art_m_master_xunk_bo_nativit1.jpg,"The two shepherds appear to be the most life-like, notwithstanding the measured calm of gestures and carriage. In the representation of the Holy Family the master's hands were forcibly held down by the works of the preceding generation as well as by the forms and iconographic traditions they had established. In the treatment of this less important detail the painter could rely more freely on his own observations. Even in the modern sense of the term, the attitudes of the sheep are verisimilar; though few in number, the animals in the picture create the impression of a whole flock.",https://www.wga.hu/art/m/master/xunk_bo/nativit1.jpg,nativity
_art_t_tommaso1_nativity.jpg,"This tondo is a characteristic work by Tommaso di Credi, who specialised in scenes such as the present one destined for a domestic setting. He was a close follower of Lorenzo di Credi and in all likelihood trained in his workshop.Lorenzo's influence is visible throughout the composition, from the expansive landscape and arrangement of figures, to the pose of the Madonna and the physiognomy of the child. Tommaso's Madonna is of a type which frequently appears in Lorenzo's work.",https://www.wga.hu/art/t/tommaso1/nativity.jpg,nativity
_art_g_giotto_padova_3christ_chris01.jpg,"The simple shelter under which the Virgin and her Child seek refuge is situated in the middle of a bleak rocky landscape. Mary turns on her side on the bed in order to receive the new-born baby from the arms of a midwife — a natural and spontaneous gesture, which is captured by the way mother and child look at one another. Although on the periphery, this exchange of glances seems to be the actual centre of the portrayal, which is expanded to include the scene of the Annunciation to the shepherds.",https://www.wga.hu/art/g/giotto/padova/3christ/chris01.jpg,nativity
_art_m_mair_1engrav5.jpg,"The engraving is signed at the bottom ""MAIR"".",https://www.wga.hu/art/m/mair/1engrav5.jpg,nativity
_art_s_schaufel_altar1a.jpg,This panel belonged to the triptych executed by Hans Schäufelein with the contribution of the Master of Engerda. It was located at the top of the left wing in the open state.,https://www.wga.hu/art/s/schaufel/altar1a.jpg,nativity
_art_g_giovanni_bartolom_convent1.jpg,Giovanni di Bartolomeo Cristiani's frescoes in the Church of San Francesco and its Convent testify the artistic life in fourteenth-century Pistoia.,https://www.wga.hu/art/g/giovanni/bartolom/convent1.jpg,nativity
_art_t_torriti_mosaic_5scene2.jpg,"Five scenes from the life of Mary are beneath the Coronation of the Virgin at window level: the Annunciation, the Nativity, the Adoration of the Kings, the Presentation in the Temple, and the Dormition.The picture shows the Nativity.",https://www.wga.hu/art/t/torriti/mosaic/5scene2.jpg,nativity
_art_b_benson_son_nativity.jpg,"The panel is signed in the lower left corner in monogram: GB. It is tentatively assumed that the artist is Willem (Guillaume) Benson, the son of the painter Ambrosius Benson. From the style it is apparent that the painter was active in Bruges during the mid-sixteenth century. The composition is derivative; stemming ultimately from the Nativity that forms the centre panel of the triptych attributed to Gerard David (New York, Metropolitan Museum of Art), which can itself in general terms be related back to the Adoration of the Shepherds by Hugo van der Goes in Berlin (Staatliche Museen). David's composition was evidently much appreciated, since it is also echoed in works by many of his followers or associates: Ambrosius Benson (attributed to; Leningrad, Hermitage), Adriaen Isenbrant (Antwerp, Meyer van den Bergh Museum) and the Master of the Female Half-Lengths (Strasbourg, MusÃ©e des Beaux-Arts). The style of Willem Benson is closely modelled on that of Isenbrant, of whom he seems to have been a follower.",https://www.wga.hu/art/b/benson/son/nativity.jpg,nativity
_art_p_piero_3_13nativ3.jpg,"The five wingless angels in Renaissance imitations of ancient dress, playing stringed instruments and singing in harmony, are reminiscent of the marble musicians carved by Luca della Robbia for a famous singing gallery (cantoria) in Florence Cathedral and installed in 1438, a year before Piero is known to have been working in the city.",https://www.wga.hu/art/p/piero/3/13nativ3.jpg,nativity
_art_g_guido_02poly.jpg,"This painting belonged to a polyptych depicting twelve scenes from the life of Christ. The polyptych was dismembered at the beginning of the nineteenth century and the panels are now dispersed to various collections. The scenes are the following:1. Annunciation (University Art Museum, Princeton)2. Nativity (MusÃ©e du Louvre, Paris)3. Massacre of the Innocents (Pinacoteca Nazionale, Siena)4. Adoration of the Magi (Lindenau-Museum, Altenburg)5. Flight into Egypt (Lindenau-Museum, Altenburg)6. Presentation of Jesus at the Temple (MusÃ©e du Louvre, Paris)7. Kiss of Judas (Pinacoteca Nazionale, Siena)8. Flagellation (Lindenau-Museum, Altenburg)9. Christ Crucified (Museum Catherijneconvent, Utrecht)10. Crucifixion (Pinacoteca Nazionale, Siena)11. Deposition (Pinacoteca Nazionale, Siena)12. Entombment (Pinacoteca Nazionale, Siena)It is assumed that the Coronation of the Virgin in the Courtauld Galleries, London, formed also part of this polyptych.",https://www.wga.hu/art/g/guido/02poly.jpg,nativity
_art_p_pietro_rimini_nativity.jpg,"The iconography of this small panel, in which the Annunciation to the Shepherds, the Nativity, and the Bathing of the Infant Christ are all shown within the same picture space, finds its source in Byzantine art.",https://www.wga.hu/art/p/pietro/rimini/nativity.jpg,nativity
_art_g_geertgen_nativity.jpg,"This picture is attributed to Geertgen by analogy with works given to him in seventeenth-century sources. It may derive from a lost altarpiece; at this period large-scale compositions were frequently adapted for domestic devotions.The subject of this magical little panel is vision: first, the mystic vision recounted by a fourteenth-century saint, Bridget of Sweden, in which she witnessed the painless birth of Christ, the Virgin's adoration of her son, and the baby's radiance eclipsing Joseph's candle; secondly, the ocular vision of dazzled shepherds shielding their eyes as the angel appears, like a shooting star, to announce the birth of the Messiah; thirdly, the marvelling gaze of childlike angels, ox and ass, Mary and St Joseph upon the Light of the World naked in the manger. And, finally, it makes evident a new vision of piety current in the Northern Netherlands, in which humility is the key to holiness, and a new artistic vision.The divine radiance is not embodied in costly expanses of gold and rare pigments crafted into a precious object. It is made visible to us through Geertgen's patient modulation of darkness, the winter's night barely pierced by distant stars, hardly warmed by fire, only faintly lit by the candle Joseph once held (probably lost when the panel was trimmed at some time in the past). Through Geertgen's mastery of naturalistic description, with only a shorthand notation of thin rays of real gold beaming from the holy infant, this winter's night as it was before the birth of Christ can now be seen to have truly been, as is written in the Gospel of St John, a night in which 'if a man walk ... he stumbleth, because there is no light in him' (11:10).<!-- Suggested listening (streaming mp3, 6 minutes):Josquin Desprez: Benedicta es coelorum Regina, motet -->",https://www.wga.hu/art/g/geertgen/nativity.jpg,nativity
_art_m_master_hohenfur_nativity.jpg,"During the reign of Charles IV (1346-78) Bohemia experienced a political and cultural revival. The Prague workshops were dominated by two exceptional figures, the Master of Hohenfurth (Vissy Brod) and Master Theoderic. The Nativity by the Master of Hohenfurth is a panel painting from the abbey church of Hohenfurth. It has a number of stylistic similarities with Master Bertram's panels, in particular the stylized hills, miniature trees, and the plants set individually on mounds of earth.The hill formations, with their zig-zag pattern of trenches, derive from Giotto and Duccio. It is clear that the Master of Hohenfurth reworked themes from Giotto's Nativity in the Arena Chapel in Padua, an indication of the cultural network which linked the court in Prague with other European countries.<!-- Suggested listening (streaming mp3, 12 minutes):Gregorian chants -->",https://www.wga.hu/art/m/master/hohenfur/nativity.jpg,nativity
_art_m_master_avila_nativity.jpg,"This is the finest work of the master, it forms part of a triptych as the central panel. The left panel was the Annunciation to the Shepherds while the right panel represented the Annunciation to the Magi. The composition follows the example of Gallego's paintings and the use of the cool colors (grays and blues) is also due to the influence of Gallego.<!-- Suggested listening (streaming mp3, 22 minutes):Guillaume Dufay: Hymns -->",https://www.wga.hu/art/m/master/avila/nativity.jpg,nativity
_art_s_schiavo_predell3.jpg,"This is one of the four panels in the Philadelphia museum which formed the predella to an altarpiece, of which the main panels are in the Staatliche Museen in Berlin. In the centre was the Annunciation; on the left, St Jerome; and on the right, St Lawrence. To the left the Virgin kneels in adoration of the baby Christ, and to the right Joseph sits, resting his head on his hand. A shepherd looks on from a rocky crag to the left. The rays of celestial light coming from the two angels, gold star, and baby contrast with the darkness of the night.",https://www.wga.hu/art/s/schiavo/predell3.jpg,nativity
_art_g_grunewal_2isenhei_2view_2view1c6.jpg,"Isenheim Altarpiece, second view: detail of the central panel.",https://www.wga.hu/art/g/grunewal/2isenhei/2view/2view1c6.jpg,nativity
_art_m_master_bertram_grabow1.jpg,"""The panel of the high altar of St. Peter in Hamburg was made in 1383. The artist was named Bertram of Mynden."" So states an entry in the Hamburg Chronicles. Master Bertram from Minden, the creator of this work, used the same pictorial means as Konrad von Soest. His stable in the Nativity is even more spartan and ramshackle in appearance than that of Konrad. Joseph bends to present the Christ Child to Mary. At her side lie a minature oxe and ass.<!-- Suggested listening (streaming mp3, 2 minutes):Gregorian sequence -->",https://www.wga.hu/art/m/master/bertram/grabow1.jpg,nativity
_art_m_master_francke_becket.jpg,"The picture shows a detail of the St Thomas Altarpiece.Master Francke was a German painter. His major surviving work is the altarpiece for the guild of merchants trading with England, showing Passion scenes and incidents from the life of St Thomas à Becket. The surviving panels of the St Thomas à Becket Altar are characterized above all by the graphic vividness with which the soldiers are depicted, the barrenness of the rocky landscape, and the powerful overlapping with which Francke lends his narratives a whole new sense of drama. The red ground studded with gold stars is already familiar to us from the Master of Trebon. As appropriate to its theme, the Nativity is the most lyrical and tender panel of the altar. Despite its gracefulness and its predominantly pale skin tone, typical of the day, Mary's head is relatively broad and heavy. Contributing in no small way to the popularity of the altar was the extraordinarily rich and gentle, almost park-like landscape present in the surviving panels; the fore- ground, however, is here sandy, bare and unwelcoming.",https://www.wga.hu/art/m/master/francke/becket.jpg,nativity
_art_s_schongau_martin_nativity.jpg,"The Nativity is set in a stable, which consist of a few beams and a leaking roof leaning against a dilapidated building. Between the supporting beams the view opens out to a green summery expanse of rolling hills, with a river or a lake and a town in the distance.The oldest shepherd, who has gray hair, kneels close to the child. he is followed by a somewhat younger man with a straw hat and a flute in his hands. The third shepherd is standing, slightly bent forward, holding in one hand the horn with which he calls his cattle and his dogs. Before the shepherds we see the ox and the ass, who, according to tradition, shared the stable with the Holy Family. This is an allusion to the symbolism which saw the ox and the ass as embodiments of the Old and the new Testament respectively.",https://www.wga.hu/art/s/schongau/martin/nativity.jpg,nativity
_art_b_bicci_neri_nativit1.jpg,At the left side of the predella panel the scene Annunciation to the Shepherds is depicted.,https://www.wga.hu/art/b/bicci/neri/nativit1.jpg,nativity
_art_b_baldovin_nativity.jpg,"Baldovinetti's Annunciation is in the atrium of Santissima Annunziata in Florence. His interest in local landscape is evident in the Arno Valley view that he chose as the background of this fresco. In fact he painted only a few portions of the picture in true fresco, and then waited until the plaster had dried so that he could paint 'a secco.' But because the fresco was located in an atrium exposed to winter fogs and even rain, in time the a secco faces, hands, and drapery peeled off, and his underdrawing is now visible. Even so, the painting is impressive in the airy openness of its setting and the view over the expansive Tuscan plain, which is filled with the light of a clear winter day.",https://www.wga.hu/art/b/baldovin/nativity.jpg,nativity
_art_c_cavallin_mosaic_3scene.jpg,"The third scene of the Mary cycle, the Nativity of Christ, is in the apse. This scene is dominated by the cave that shelters the child in his crib and Mary seated beside him. This scene has precedents in Byzantine art following Byzantine iconography but rendering it in traditional Roman form showing a direct influence of the late antique art.",https://www.wga.hu/art/c/cavallin/mosaic/3scene.jpg,nativity
_art_d_durer_2_13_2_041.jpg,"On August 20, 1520, DÃ¼rer recorded in his diary: ""I also gave the factor of Portugal a St Anthony, Weynachten and The Cross."" This is the only time the present print is mentioned by DÃ¼rer. It is, in fact, an architectural study; the figures seem quite subordinate to the structures. Although it is clearly designed with a single vanishing point, the eye of the beholder is retarded by the overabundance of detail from following the lines of perspective. The result is a mood of movement in quietude. The scene is not so much a `presentation' to the observer, as it is an opportunity to `eavesdrop' on what is taking place. The eye is drawn to the light area beyond the archway where an angel descends to deliver the good tidings of a new time.On the terrace of a partly ruined half timbered building, the Mother of God is kneeling in prayer before the Christ Child. The form of a praying shepherd can be seen behind, and Joseph, apparently unmoved by the holy events, is fetching water from the well. While the ruin is a sign of the Old Covenant, the sprouting plants and newborn Christ Child are signs of the New Covenant. The well and water jug refer to the virginity of Mary and the sacrament of baptism.This engraving is a restatement of the central panel of DÃ¼rer's Paumgartner Altarpiece, finished shortly before. The prominent location of the date is quite similar to the way the tablet is suspended in the Madonna on a Grassy Bench. It suggests that both of these prints may also have served as New Year's greetings. In DÃ¼rer's time the first day of the year was celebrated on Christmas Day.",https://www.wga.hu/art/d/durer/2/13/2/041.jpg,nativity
_art_j_juan_1_lazarus1.jpg,"The name by which Spanish documents refer to Juan de Flandes simply means ""John or Jan of Flanders."" Juan is first recorded as working for Queen Isabel in 1496; two years later he is mentioned as her court artist.Juan de Flandes demonstrated a preference for clearly articulated space and refined color schemes. Characteristic of paintings from the city of Ghent, charming narrative vignettes frequently enlivened the backgrounds of Juan's pictures.The Nativity is one of the six surviving panels of an altarpiece from the main chapel in the Church of San LÃ¡zaro, Palencia, in northern Castile.Juan's Nativity, as with many religious scenes, amplifies a biblical episode with theological references. The Gospel of Luke writes that the baby was wrapped in swaddling clothes and lying in a manger. Here, however, the child is naked and lies on his mother's robe upon the ground, implying that the son of god was poorer than the humblest son of man. The ox and ass, eating from the straw-filled manger, are not mentioned together in Luke. The Book of Isaiah, however, states that these beasts knew their master and his crib. Since a grain storage crib relates directly to Luke's feeding manger, early Christian scholars believed that Isaiah's prophesy was fulfilled when even the livestock would recognize Jesus as their master.Meanwhile, illuminating the starry night, concentric rings of divine light emanate from the angel appearing to the shepherds on the distant hilltop. Perched on the ruined stable, an owl may refer to the nocturnal darkness dispelled by the coming of Christ.<!-- Suggested listening (streaming mp3, 16 minutes):Arcangelo Corelli: Concerto grosso in g minor op. 6 No. 8 (Christmas Concerto) -->",https://www.wga.hu/art/j/juan/1/lazarus1.jpg,nativity
_art_n_niccolo_foligno_predel01.jpg,This panel belonged to the predella of a larger altarpiece.,https://www.wga.hu/art/n/niccolo/foligno/predel01.jpg,nativity
